weather_ts,temperature_2m,rain_mm,wind_speed_10m,cloud_cover,sunshine_duration_sec,sunshine_hours,is_raining
2026-02-21 10:00:00+00:00,13.3,0.0,6.5,0,3600.0,1.0,0
2026-02-21 11:00:00+00:00,15.6,0.0,5.5,0,3600.0,1.0,0
2026-02-21 12:00:00+00:00,17.5,0.0,4.4,0,3600.0,1.0,0
2026-02-21 13:00:00+00:00,18.4,0.0,6.9,0,3600.0,1.0,0
2026-02-21 14:00:00+00:00,17.5,0.0,11.6,0,3600.0,1.0,0
2026-02-21 15:00:00+00:00,16.8,0.0,12.1,0,3600.0,1.0,0
2026-02-21 16:00:00+00:00,16.3,0.0,10.7,0,3600.0,1.0,0
2026-02-21 17:00:00+00:00,15.3,0.0,8.4,0,3600.0,1.0,0
2026-02-21 18:00:00+00:00,14.1,0.0,4.0,0,443.86,0.12329444444444444,0
2026-02-21 19:00:00+00:00,13.2,0.0,3.4,0,0.0,0.0,0
2026-02-21 20:00:00+00:00,12.3,0.0,3.9,0,0.0,0.0,0
2026-02-21 21:00:00+00:00,11.2,0.0,3.8,0,0.0,0.0,0
2026-02-21 22:00:00+00:00,10.4,0.0,4.2,0,0.0,0.0,0
2026-02-21 23:00:00+00:00,9.5,0.0,5.3,0,0.0,0.0,0
2026-02-22 00:00:00+00:00,8.6,0.0,6.9,6,0.0,0.0,0
2026-02-22 01:00:00+00:00,7.7,0.0,7.8,0,0.0,0.0,0
2026-02-22 02:00:00+00:00,7.1,0.0,8.9,12,0.0,0.0,0
2026-02-22 03:00:00+00:00,6.9,0.0,9.8,5,0.0,0.0,0
2026-02-22 04:00:00+00:00,7.3,0.0,9.5,1,0.0,0.0,0
2026-02-22 05:00:00+00:00,7.3,0.0,9.4,0,0.0,0.0,0
2026-02-22 06:00:00+00:00,6.7,0.0,8.1,0,0.0,0.0,0
2026-02-22 07:00:00+00:00,5.7,0.0,7.7,0,0.0,0.0,0
2026-02-22 08:00:00+00:00,7.2,0.0,7.9,0,3600.0,1.0,0
2026-02-22 09:00:00+00:00,11.3,0.0,5.9,1,3600.0,1.0,0
2026-02-22 10:00:00+00:00,14.6,0.0,3.5,2,3600.0,1.0,0
2026-02-22 11:00:00+00:00,16.7,0.0,1.5,2,3600.0,1.0,0
2026-02-22 12:00:00+00:00,17.6,0.0,4.9,5,3600.0,1.0,0
2026-02-22 13:00:00+00:00,17.7,0.0,10.0,0,3600.0,1.0,0
2026-02-22 14:00:00+00:00,16.7,0.0,10.9,0,3600.0,1.0,0
2026-02-22 15:00:00+00:00,16.5,0.0,9.2,4,3600.0,1.0,0
2026-02-22 16:00:00+00:00,15.9,0.0,7.5,48,3600.0,1.0,0
2026-02-22 17:00:00+00:00,14.7,0.0,5.4,29,3600.0,1.0,0
2026-02-22 18:00:00+00:00,13.9,0.0,4.8,100,404.56,0.11237777777777778,0
2026-02-22 19:00:00+00:00,12.7,0.0,1.9,100,0.0,0.0,0
2026-02-22 20:00:00+00:00,11.7,0.0,2.4,100,0.0,0.0,0
2026-02-22 21:00:00+00:00,10.8,0.0,2.7,100,0.0,0.0,0
2026-02-22 22:00:00+00:00,10.1,0.0,3.1,100,0.0,0.0,0
2026-02-22 23:00:00+00:00,9.6,0.0,3.6,96,0.0,0.0,0
2026-02-23 00:00:00+00:00,9.0,0.0,5.8,41,0.0,0.0,0
2026-02-23 01:00:00+00:00,8.2,0.0,7.4,91,0.0,0.0,0
2026-02-23 02:00:00+00:00,7.8,0.0,7.3,81,0.0,0.0,0
2026-02-23 03:00:00+00:00,7.4,0.0,8.1,71,0.0,0.0,0
2026-02-23 04:00:00+00:00,7.3,0.0,8.8,73,0.0,0.0,0
2026-02-23 05:00:00+00:00,7.4,0.0,7.7,22,0.0,0.0,0
2026-02-23 06:00:00+00:00,7.5,0.0,4.9,80,0.0,0.0,0
2026-02-23 07:00:00+00:00,7.6,0.0,3.5,73,0.0,0.0,0
2026-02-23 08:00:00+00:00,10.0,0.0,5.1,48,3600.0,1.0,0
2026-02-23 09:00:00+00:00,13.3,0.0,3.2,7,3600.0,1.0,0
2026-02-23 10:00:00+00:00,15.8,0.0,2.1,2,3600.0,1.0,0
2026-02-23 11:00:00+00:00,17.1,0.0,4.1,0,3600.0,1.0,0
2026-02-23 12:00:00+00:00,17.5,0.0,5.8,7,3600.0,1.0,0
2026-02-23 13:00:00+00:00,18.0,0.0,6.9,1,3600.0,1.0,0
2026-02-23 14:00:00+00:00,17.8,0.0,8.0,1,3600.0,1.0,0
2026-02-23 15:00:00+00:00,17.1,0.0,8.2,2,3600.0,1.0,0
2026-02-23 16:00:00+00:00,16.0,0.0,7.8,2,3600.0,1.0,0
2026-02-23 17:00:00+00:00,14.7,0.0,5.3,0,3600.0,1.0,0
2026-02-23 18:00:00+00:00,13.6,0.0,1.9,0,681.64,0.18934444444444445,0
2026-02-23 19:00:00+00:00,13.2,0.0,0.3,0,0.0,0.0,0
2026-02-23 20:00:00+00:00,12.6,0.0,0.5,0,0.0,0.0,0
2026-02-23 21:00:00+00:00,11.5,0.0,1.8,0,0.0,0.0,0
2026-02-23 22:00:00+00:00,10.9,0.0,3.2,0,0.0,0.0,0
2026-02-23 23:00:00+00:00,10.4,0.0,4.0,0,0.0,0.0,0
2026-02-24 00:00:00+00:00,9.6,0.0,3.8,0,0.0,0.0,0
2026-02-24 01:00:00+00:00,9.1,0.0,4.6,0,0.0,0.0,0
2026-02-24 02:00:00+00:00,7.9,0.0,6.5,0,0.0,0.0,0
2026-02-24 03:00:00+00:00,7.2,0.0,8.1,0,0.0,0.0,0
2026-02-24 04:00:00+00:00,6.9,0.0,8.9,0,0.0,0.0,0
2026-02-24 05:00:00+00:00,6.8,0.0,9.2,3,0.0,0.0,0
2026-02-24 06:00:00+00:00,6.9,0.0,9.2,8,0.0,0.0,0
2026-02-24 07:00:00+00:00,6.6,0.0,9.9,19,0.0,0.0,0
2026-02-24 08:00:00+00:00,8.7,0.0,9.6,93,3600.0,1.0,0
2026-02-24 09:00:00+00:00,12.5,0.0,8.5,49,3600.0,1.0,0
2026-02-24 10:00:00+00:00,16.5,0.0,5.1,77,3600.0,1.0,0
2026-02-24 11:00:00+00:00,19.6,0.0,7.5,100,3600.0,1.0,0
2026-02-24 12:00:00+00:00,20.2,0.0,11.7,99,3600.0,1.0,0
2026-02-24 13:00:00+00:00,20.5,0.0,13.7,100,3600.0,1.0,0
2026-02-24 14:00:00+00:00,20.4,0.0,14.3,100,3600.0,1.0,0
2026-02-24 15:00:00+00:00,19.7,0.0,14.1,98,3600.0,1.0,0
2026-02-24 16:00:00+00:00,18.7,0.0,13.0,91,3600.0,1.0,0
2026-02-24 17:00:00+00:00,17.3,0.0,10.6,95,3600.0,1.0,0
2026-02-24 18:00:00+00:00,15.9,0.0,7.4,24,642.24,0.1784,0
2026-02-24 19:00:00+00:00,14.6,0.0,5.2,0,0.0,0.0,0
2026-02-24 20:00:00+00:00,13.5,0.0,5.6,1,0.0,0.0,0
2026-02-24 21:00:00+00:00,12.5,0.0,5.6,1,0.0,0.0,0
2026-02-24 22:00:00+00:00,11.7,0.0,4.8,0,0.0,0.0,0
2026-02-24 23:00:00+00:00,10.7,0.0,4.2,0,0.0,0.0,0
2026-02-25 00:00:00+00:00,10.2,0.0,4.1,0,0.0,0.0,0
2026-02-25 01:00:00+00:00,9.1,0.0,3.6,0,0.0,0.0,0
2026-02-25 02:00:00+00:00,8.2,0.0,3.1,0,0.0,0.0,0
2026-02-25 03:00:00+00:00,7.2,0.0,2.6,0,0.0,0.0,0
2026-02-25 04:00:00+00:00,6.6,0.0,2.9,0,0.0,0.0,0
2026-02-25 05:00:00+00:00,6.9,0.0,4.5,0,0.0,0.0,0
2026-02-25 06:00:00+00:00,8.0,0.0,4.4,26,0.0,0.0,0
2026-02-25 07:00:00+00:00,8.8,0.0,4.6,29,0.0,0.0,0
2026-02-25 08:00:00+00:00,10.8,0.0,5.9,28,3600.0,1.0,0
2026-02-25 09:00:00+00:00,12.5,0.0,5.2,34,3600.0,1.0,0
2026-02-25 10:00:00+00:00,13.7,0.0,7.2,34,3600.0,1.0,0
2026-02-25 11:00:00+00:00,14.7,0.0,7.5,23,3600.0,1.0,0
2026-02-25 12:00:00+00:00,14.8,0.0,9.8,26,3600.0,1.0,0
2026-02-25 13:00:00+00:00,15.4,0.0,8.9,9,3600.0,1.0,0
2026-02-25 14:00:00+00:00,15.6,0.0,8.4,3,3600.0,1.0,0
2026-02-25 15:00:00+00:00,15.4,0.0,8.2,1,3600.0,1.0,0
2026-02-25 16:00:00+00:00,14.8,0.0,7.1,0,3600.0,1.0,0
2026-02-25 17:00:00+00:00,13.8,0.0,5.9,0,3600.0,1.0,0
2026-02-25 18:00:00+00:00,12.9,0.0,5.3,0,918.09,0.255025,0
2026-02-25 19:00:00+00:00,12.4,0.0,3.8,0,0.0,0.0,0
2026-02-25 20:00:00+00:00,12.0,0.0,4.2,0,0.0,0.0,0
2026-02-25 21:00:00+00:00,11.4,0.0,5.9,2,0.0,0.0,0
2026-02-25 22:00:00+00:00,10.7,0.0,4.5,2,0.0,0.0,0
2026-02-25 23:00:00+00:00,9.9,0.0,4.0,4,0.0,0.0,0
2026-02-26 00:00:00+00:00,10.1,0.0,3.3,39,0.0,0.0,0
2026-02-26 01:00:00+00:00,10.0,0.0,3.6,22,0.0,0.0,0
2026-02-26 02:00:00+00:00,9.4,0.0,3.5,11,0.0,0.0,0
2026-02-26 03:00:00+00:00,8.5,0.0,3.0,7,0.0,0.0,0
2026-02-26 04:00:00+00:00,8.2,0.0,3.1,5,0.0,0.0,0
2026-02-26 05:00:00+00:00,7.5,0.0,2.7,4,0.0,0.0,0
2026-02-26 06:00:00+00:00,7.3,0.0,2.4,27,0.0,0.0,0
2026-02-26 07:00:00+00:00,7.7,0.0,4.3,57,0.0,0.0,0
2026-02-26 08:00:00+00:00,9.5,0.0,5.6,100,3600.0,1.0,0
2026-02-26 09:00:00+00:00,11.0,0.0,4.5,95,3600.0,1.0,0
2026-02-26 10:00:00+00:00,12.6,0.0,2.4,40,3600.0,1.0,0
2026-02-26 11:00:00+00:00,14.0,0.0,4.2,16,3600.0,1.0,0
2026-02-26 12:00:00+00:00,14.3,0.0,7.0,26,3600.0,1.0,0
2026-02-26 13:00:00+00:00,14.9,0.0,7.8,13,3600.0,1.0,0
2026-02-26 14:00:00+00:00,15.1,0.0,8.0,2,3600.0,1.0,0
2026-02-26 15:00:00+00:00,14.8,0.0,7.3,1,3600.0,1.0,0
2026-02-26 16:00:00+00:00,14.3,0.0,6.0,1,3600.0,1.0,0
2026-02-26 17:00:00+00:00,13.4,0.0,4.1,0,3600.0,1.0,0
2026-02-26 18:00:00+00:00,12.8,0.0,3.2,0,1193.17,0.33143611111111115,0
2026-02-26 19:00:00+00:00,12.1,0.0,1.0,2,0.0,0.0,0
2026-02-26 20:00:00+00:00,11.8,0.0,0.5,86,0.0,0.0,0
2026-02-26 21:00:00+00:00,10.9,0.0,1.5,6,0.0,0.0,0
2026-02-26 22:00:00+00:00,9.7,0.0,2.5,0,0.0,0.0,0
2026-02-26 23:00:00+00:00,9.1,0.0,3.1,95,0.0,0.0,0
2026-02-27 00:00:00+00:00,8.7,0.0,2.6,87,0.0,0.0,0
2026-02-27 01:00:00+00:00,8.4,0.0,2.9,98,0.0,0.0,0
2026-02-27 02:00:00+00:00,8.0,0.0,3.1,98,0.0,0.0,0
2026-02-27 03:00:00+00:00,7.3,0.0,3.7,0,0.0,0.0,0
2026-02-27 04:00:00+00:00,6.9,0.0,4.0,0,0.0,0.0,0
2026-02-27 05:00:00+00:00,6.5,0.0,4.2,2,0.0,0.0,0
2026-02-27 06:00:00+00:00,6.4,0.0,4.3,42,0.0,0.0,0
2026-02-27 07:00:00+00:00,5.9,0.0,4.3,49,0.0,0.0,0
2026-02-27 08:00:00+00:00,7.4,0.0,3.3,2,3600.0,1.0,0
2026-02-27 09:00:00+00:00,10.7,0.0,2.1,3,3600.0,1.0,0
2026-02-27 10:00:00+00:00,13.9,0.0,3.4,9,3600.0,1.0,0
2026-02-27 11:00:00+00:00,16.0,0.0,7.0,82,3600.0,1.0,0
2026-02-27 12:00:00+00:00,15.1,0.0,10.6,100,3600.0,1.0,0
2026-02-27 13:00:00+00:00,14.8,0.0,12.3,98,3600.0,1.0,0
2026-02-27 14:00:00+00:00,14.7,0.0,11.9,100,3600.0,1.0,0
2026-02-27 15:00:00+00:00,14.9,0.0,11.7,100,3600.0,1.0,0
2026-02-27 16:00:00+00:00,14.5,0.0,10.8,100,3600.0,1.0,0
2026-02-27 17:00:00+00:00,13.6,0.0,9.8,100,3600.0,1.0,0
2026-02-27 18:00:00+00:00,12.4,0.0,8.0,100,0.0,0.0,0
2026-02-27 19:00:00+00:00,12.0,0.0,5.3,40,0.0,0.0,0
2026-02-27 20:00:00+00:00,10.8,0.0,2.3,100,0.0,0.0,0
2026-02-27 21:00:00+00:00,10.3,0.0,0.5,70,0.0,0.0,0
2026-02-27 22:00:00+00:00,9.6,0.0,0.6,13,0.0,0.0,0
2026-02-27 23:00:00+00:00,8.7,0.0,1.5,100,0.0,0.0,0
2026-02-28 00:00:00+00:00,9.3,0.0,2.8,100,0.0,0.0,0
2026-02-28 01:00:00+00:00,10.3,0.0,5.6,100,0.0,0.0,0
2026-02-28 02:00:00+00:00,10.6,0.0,5.1,100,0.0,0.0,0
2026-02-28 03:00:00+00:00,11.0,0.0,8.6,100,0.0,0.0,0
2026-02-28 04:00:00+00:00,10.8,0.0,8.4,100,0.0,0.0,0
2026-02-28 05:00:00+00:00,10.6,0.0,7.8,100,0.0,0.0,0
2026-02-28 06:00:00+00:00,10.5,0.0,9.3,100,0.0,0.0,0
2026-02-28 07:00:00+00:00,11.0,0.0,7.3,100,0.0,0.0,0
2026-02-28 08:00:00+00:00,12.2,0.0,7.1,100,185.4,0.051500000000000004,0
2026-02-28 09:00:00+00:00,12.8,0.0,6.3,100,0.0,0.0,0
2026-02-28 10:00:00+00:00,13.4,0.1,11.4,100,0.0,0.0,1
2026-02-28 11:00:00+00:00,14.1,0.1,12.2,100,339.15,0.09420833333333332,1
2026-02-28 12:00:00+00:00,14.0,0.1,11.0,100,2544.31,0.7067527777777778,1
2026-02-28 13:00:00+00:00,14.2,0.3,11.5,100,849.15,0.235875,1
2026-02-28 14:00:00+00:00,14.3,0.0,12.0,100,2209.26,0.6136833333333334,0
2026-02-28 15:00:00+00:00,14.1,0.0,11.6,82,3600.0,1.0,0
2026-02-28 16:00:00+00:00,14.0,0.0,9.7,76,3600.0,1.0,0
2026-02-28 17:00:00+00:00,13.3,0.0,7.7,100,3600.0,1.0,0
2026-02-28 18:00:00+00:00,13.1,0.0,3.1,98,0.0,0.0,0
2026-02-28 19:00:00+00:00,13.1,0.1,4.4,100,0.0,0.0,1
2026-02-28 20:00:00+00:00,12.4,0.1,2.2,92,0.0,0.0,1
2026-02-28 21:00:00+00:00,12.0,0.1,0.7,100,0.0,0.0,1
2026-02-28 22:00:00+00:00,11.6,0.0,1.6,100,0.0,0.0,0
2026-02-28 23:00:00+00:00,11.1,0.0,3.4,100,0.0,0.0,0
2026-03-01 00:00:00+00:00,12.0,0.0,4.5,100,0.0,0.0,0
2026-03-01 01:00:00+00:00,11.7,0.5,3.1,100,0.0,0.0,1
2026-03-01 02:00:00+00:00,11.3,0.1,3.1,100,0.0,0.0,1
2026-03-01 03:00:00+00:00,10.4,0.0,4.0,98,0.0,0.0,0
2026-03-01 04:00:00+00:00,9.7,0.0,4.1,99,0.0,0.0,0
2026-03-01 05:00:00+00:00,9.1,0.0,2.7,86,0.0,0.0,0
2026-03-01 06:00:00+00:00,8.9,0.1,2.8,75,0.0,0.0,1
2026-03-01 07:00:00+00:00,9.2,0.1,8.1,66,0.0,0.0,1
2026-03-01 08:00:00+00:00,10.6,0.5,4.4,43,2867.12,0.7964222222222221,1
2026-03-01 09:00:00+00:00,12.3,0.1,1.3,38,3600.0,1.0,1
2026-03-01 10:00:00+00:00,13.2,0.0,1.9,45,3600.0,1.0,0
2026-03-01 11:00:00+00:00,14.2,0.1,2.2,42,3600.0,1.0,1
2026-03-01 12:00:00+00:00,15.2,0.2,6.1,66,3600.0,1.0,1
2026-03-01 13:00:00+00:00,15.4,0.1,9.9,67,3600.0,1.0,1
2026-03-01 14:00:00+00:00,15.1,0.5,10.6,45,3600.0,1.0,1
2026-03-01 15:00:00+00:00,15.1,0.2,12.0,24,3600.0,1.0,1
2026-03-01 16:00:00+00:00,14.8,0.0,12.6,12,3600.0,1.0,0
2026-03-01 17:00:00+00:00,14.0,0.0,12.6,0,3600.0,1.0,0
2026-03-01 18:00:00+00:00,13.5,0.0,10.2,9,1388.41,0.38566944444444445,0
2026-03-01 19:00:00+00:00,12.8,0.0,7.0,13,0.0,0.0,0
2026-03-01 20:00:00+00:00,12.3,0.0,7.3,2,0.0,0.0,0
2026-03-01 21:00:00+00:00,11.7,0.0,5.0,5,0.0,0.0,0
2026-03-01 22:00:00+00:00,10.5,0.0,2.8,9,0.0,0.0,0
2026-03-01 23:00:00+00:00,9.6,0.0,2.6,15,0.0,0.0,0
2026-03-02 00:00:00+00:00,8.7,0.0,2.8,6,0.0,0.0,0
2026-03-02 01:00:00+00:00,8.1,0.0,3.0,11,0.0,0.0,0
2026-03-02 02:00:00+00:00,7.6,0.0,3.5,14,0.0,0.0,0
2026-03-02 03:00:00+00:00,7.2,0.0,4.0,5,0.0,0.0,0
2026-03-02 04:00:00+00:00,6.8,0.0,3.4,15,0.0,0.0,0
2026-03-02 05:00:00+00:00,6.4,0.0,4.5,30,0.0,0.0,0
2026-03-02 06:00:00+00:00,6.4,0.0,4.9,14,0.0,0.0,0
2026-03-02 07:00:00+00:00,6.3,0.0,4.6,6,312.91,0.08691944444444445,0
2026-03-02 08:00:00+00:00,8.5,0.0,3.6,6,3600.0,1.0,0
2026-03-02 09:00:00+00:00,12.0,0.0,1.3,11,3600.0,1.0,0
2026-03-02 10:00:00+00:00,13.7,0.0,4.2,30,3600.0,1.0,0
2026-03-02 11:00:00+00:00,14.0,0.0,7.8,80,3600.0,1.0,0
2026-03-02 12:00:00+00:00,14.3,0.0,7.8,60,3600.0,1.0,0
2026-03-02 13:00:00+00:00,14.3,0.1,10.6,78,3600.0,1.0,1
2026-03-02 14:00:00+00:00,13.9,0.0,11.4,61,3600.0,1.0,0
2026-03-02 15:00:00+00:00,13.9,0.0,9.7,30,3600.0,1.0,0
2026-03-02 16:00:00+00:00,13.7,0.0,8.6,61,3600.0,1.0,0
2026-03-02 17:00:00+00:00,13.1,0.0,8.3,59,3600.0,1.0,0
2026-03-02 18:00:00+00:00,13.0,0.0,8.0,100,99.62,0.027672222222222223,0
2026-03-02 19:00:00+00:00,13.0,0.0,5.8,100,0.0,0.0,0
2026-03-02 20:00:00+00:00,12.8,0.0,5.1,98,0.0,0.0,0
2026-03-02 21:00:00+00:00,12.2,0.0,6.0,100,0.0,0.0,0
2026-03-02 22:00:00+00:00,11.6,0.0,7.8,100,0.0,0.0,0
2026-03-02 23:00:00+00:00,11.3,0.0,10.0,100,0.0,0.0,0
2026-03-03 00:00:00+00:00,11.8,0.0,11.0,100,0.0,0.0,0
2026-03-03 01:00:00+00:00,11.9,0.0,7.9,100,0.0,0.0,0
2026-03-03 02:00:00+00:00,12.0,0.0,12.7,100,0.0,0.0,0
2026-03-03 03:00:00+00:00,12.4,0.3,13.3,100,0.0,0.0,1
2026-03-03 04:00:00+00:00,12.0,0.1,10.6,100,0.0,0.0,1
2026-03-03 05:00:00+00:00,11.6,0.0,13.3,100,0.0,0.0,0
2026-03-03 06:00:00+00:00,11.9,0.2,15.1,86,0.0,0.0,1
2026-03-03 07:00:00+00:00,12.5,0.0,14.5,95,0.0,0.0,0
2026-03-03 08:00:00+00:00,13.9,0.2,18.1,98,3600.0,1.0,1
2026-03-03 09:00:00+00:00,15.2,0.0,19.5,99,3600.0,1.0,0
2026-03-03 10:00:00+00:00,15.6,0.0,21.5,99,3600.0,1.0,0
2026-03-03 11:00:00+00:00,16.6,0.0,25.2,96,3600.0,1.0,0
2026-03-03 12:00:00+00:00,16.6,0.0,29.0,100,3600.0,1.0,0
2026-03-03 13:00:00+00:00,16.6,0.0,24.8,100,3600.0,1.0,0
2026-03-03 14:00:00+00:00,17.0,0.0,23.2,100,3600.0,1.0,0
2026-03-03 15:00:00+00:00,17.0,0.0,23.4,97,3600.0,1.0,0
2026-03-03 16:00:00+00:00,16.5,0.1,20.8,99,3600.0,1.0,1
2026-03-03 17:00:00+00:00,15.7,0.2,22.2,98,3600.0,1.0,1
2026-03-03 18:00:00+00:00,14.8,0.0,21.4,44,0.0,0.0,0
2026-03-03 19:00:00+00:00,14.2,0.0,20.8,30,0.0,0.0,0
2026-03-03 20:00:00+00:00,13.8,0.0,22.2,34,0.0,0.0,0
2026-03-03 21:00:00+00:00,13.7,0.0,21.5,53,0.0,0.0,0
2026-03-03 22:00:00+00:00,13.8,0.0,21.2,73,0.0,0.0,0
2026-03-03 23:00:00+00:00,13.7,0.0,21.4,42,0.0,0.0,0
2026-03-04 00:00:00+00:00,13.8,0.0,20.3,22,0.0,0.0,0
2026-03-04 01:00:00+00:00,13.8,0.0,20.3,22,0.0,0.0,0
2026-03-04 02:00:00+00:00,13.7,0.0,20.6,58,0.0,0.0,0
2026-03-04 03:00:00+00:00,13.7,0.0,20.4,77,0.0,0.0,0
2026-03-04 04:00:00+00:00,13.8,0.0,22.7,100,0.0,0.0,0
2026-03-04 05:00:00+00:00,14.1,0.0,23.9,100,0.0,0.0,0
2026-03-04 06:00:00+00:00,14.2,0.0,23.6,100,0.0,0.0,0
2026-03-04 07:00:00+00:00,14.3,0.0,24.1,97,0.0,0.0,0
2026-03-04 08:00:00+00:00,14.6,0.0,21.0,100,3404.37,0.9456583333333333,0
2026-03-04 09:00:00+00:00,15.3,0.0,25.2,100,3600.0,1.0,0
2026-03-04 10:00:00+00:00,16.3,0.0,30.7,92,3600.0,1.0,0
2026-03-04 11:00:00+00:00,17.3,0.0,30.7,74,3600.0,1.0,0
2026-03-04 12:00:00+00:00,17.8,0.0,31.4,69,3600.0,1.0,0
2026-03-04 13:00:00+00:00,17.9,0.0,28.3,100,3600.0,1.0,0
2026-03-04 14:00:00+00:00,17.8,0.0,25.1,100,3600.0,1.0,0
2026-03-04 15:00:00+00:00,17.2,0.0,24.7,100,3424.19,0.9511638888888889,0
2026-03-04 16:00:00+00:00,16.5,0.0,24.1,100,2227.77,0.618825,0
2026-03-04 17:00:00+00:00,15.9,0.0,22.7,100,3600.0,1.0,0
2026-03-04 18:00:00+00:00,15.4,0.0,22.2,100,0.0,0.0,0
2026-03-04 19:00:00+00:00,14.6,0.0,22.4,100,0.0,0.0,0
2026-03-04 20:00:00+00:00,14.3,0.0,22.5,100,0.0,0.0,0
2026-03-04 21:00:00+00:00,14.0,0.0,22.9,100,0.0,0.0,0
2026-03-04 22:00:00+00:00,14.0,0.0,21.9,100,0.0,0.0,0
2026-03-04 23:00:00+00:00,14.0,0.0,21.1,100,0.0,0.0,0
2026-03-05 00:00:00+00:00,14.5,0.0,21.0,100,0.0,0.0,0
2026-03-05 01:00:00+00:00,14.5,0.0,20.1,100,0.0,0.0,0
2026-03-05 02:00:00+00:00,14.5,0.0,22.8,83,0.0,0.0,0
2026-03-05 03:00:00+00:00,13.8,1.7,24.2,100,0.0,0.0,1
2026-03-05 04:00:00+00:00,13.4,6.1,22.0,100,0.0,0.0,1
2026-03-05 05:00:00+00:00,13.2,4.9,19.8,100,0.0,0.0,1
2026-03-05 06:00:00+00:00,14.1,2.2,19.1,100,0.0,0.0,1
2026-03-05 07:00:00+00:00,14.2,0.0,22.2,100,0.0,0.0,0
2026-03-05 08:00:00+00:00,14.4,0.0,27.5,100,0.0,0.0,0
2026-03-05 09:00:00+00:00,14.5,0.1,23.3,100,0.0,0.0,1
2026-03-05 10:00:00+00:00,14.2,0.9,29.0,100,0.0,0.0,1
2026-03-05 11:00:00+00:00,14.8,0.7,29.0,100,0.0,0.0,1
2026-03-05 12:00:00+00:00,13.7,1.5,29.0,100,0.0,0.0,1
2026-03-05 13:00:00+00:00,13.7,1.1,29.9,100,0.0,0.0,1
2026-03-05 14:00:00+00:00,14.1,1.3,27.9,100,0.0,0.0,1
2026-03-05 15:00:00+00:00,14.1,0.2,24.1,100,0.0,0.0,1
2026-03-05 16:00:00+00:00,13.6,0.1,19.0,100,0.0,0.0,1
2026-03-05 17:00:00+00:00,13.2,3.1,15.3,100,69.32,0.019255555555555554,1
2026-03-05 18:00:00+00:00,12.7,1.8,18.6,100,0.0,0.0,1
2026-03-05 19:00:00+00:00,13.0,8.0,17.8,100,0.0,0.0,1
2026-03-05 20:00:00+00:00,13.3,1.2,20.7,100,0.0,0.0,1
2026-03-05 21:00:00+00:00,13.2,1.3,20.8,100,0.0,0.0,1
2026-03-05 22:00:00+00:00,13.1,2.9,26.1,100,0.0,0.0,1
2026-03-05 23:00:00+00:00,13.0,0.3,23.3,100,0.0,0.0,1
2026-03-06 00:00:00+00:00,13.2,0.2,24.9,100,0.0,0.0,1
2026-03-06 01:00:00+00:00,13.2,4.9,26.0,100,0.0,0.0,1
2026-03-06 02:00:00+00:00,12.8,3.1,23.5,100,0.0,0.0,1
2026-03-06 03:00:00+00:00,12.8,3.4,23.7,100,0.0,0.0,1
2026-03-06 04:00:00+00:00,12.7,0.9,27.0,100,0.0,0.0,1
2026-03-06 05:00:00+00:00,12.7,0.6,29.2,100,0.0,0.0,1
2026-03-06 06:00:00+00:00,12.9,1.6,28.5,100,0.0,0.0,1
2026-03-06 07:00:00+00:00,12.6,0.6,29.0,100,0.0,0.0,1
2026-03-06 08:00:00+00:00,12.5,0.9,29.2,100,0.0,0.0,1
2026-03-06 09:00:00+00:00,12.7,0.7,28.3,100,0.0,0.0,1
2026-03-06 10:00:00+00:00,12.7,1.5,30.3,100,0.0,0.0,1
2026-03-06 11:00:00+00:00,12.2,2.3,29.2,100,0.0,0.0,1
2026-03-06 12:00:00+00:00,12.4,0.5,25.0,100,0.0,0.0,1
2026-03-06 13:00:00+00:00,13.0,0.2,19.2,100,0.0,0.0,1
2026-03-06 14:00:00+00:00,14.2,0.0,19.4,98,2509.54,0.6970944444444445,0
2026-03-06 15:00:00+00:00,14.3,0.1,16.8,52,3600.0,1.0,1
2026-03-06 16:00:00+00:00,13.1,4.4,17.7,98,3600.0,1.0,1
2026-03-06 17:00:00+00:00,12.3,2.8,17.3,100,168.19,0.046719444444444445,1
2026-03-06 18:00:00+00:00,12.1,0.6,12.7,100,0.0,0.0,1
2026-03-06 19:00:00+00:00,11.9,0.3,19.5,96,0.0,0.0,1
2026-03-06 20:00:00+00:00,12.2,1.5,14.8,77,0.0,0.0,1
2026-03-06 21:00:00+00:00,12.3,1.0,19.4,87,0.0,0.0,1
2026-03-06 22:00:00+00:00,11.5,1.2,20.5,89,0.0,0.0,1
2026-03-06 23:00:00+00:00,11.8,0.6,17.0,86,0.0,0.0,1
2026-03-07 00:00:00+00:00,12.3,1.8,21.8,100,0.0,0.0,1
2026-03-07 01:00:00+00:00,12.4,0.5,21.2,100,0.0,0.0,1
2026-03-07 02:00:00+00:00,12.2,0.2,16.1,86,0.0,0.0,1
2026-03-07 03:00:00+00:00,12.0,1.0,14.5,100,0.0,0.0,1
2026-03-07 04:00:00+00:00,11.9,1.1,15.7,96,0.0,0.0,1
2026-03-07 05:00:00+00:00,11.7,3.1,8.0,89,0.0,0.0,1
2026-03-07 06:00:00+00:00,12.0,0.0,1.7,87,0.0,0.0,0
2026-03-07 07:00:00+00:00,11.8,0.1,4.5,25,688.54,0.1912611111111111,1
